FMID,MarketName,City,County,State,Zip,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1011529,DeSoto's Indoor Farmers' Market,PHOENIX,Maricopa,Arizona,85004,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1012167,Dewey Square Farmers Market,BOSTON,Middlesex,Massachusetts,02210,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1003628,Dexter Farmers Market,DEXTER,Washtenaw,Michigan,48130,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1016879,Dexter Farmers' Market,DEXTER,Penobscot,Maine,04930,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1002740,Diablo Valley Certified Farmers' Market,WALNUT CREEK,Contra Costa,California,94598,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1008546,Dickinson Square Farmers' Market,PHILADELPHIA,Philadelphia,Pennsylvania,19147,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1010066,Dickson County Farmers Market,DICKSON,Dickson,Tennessee,37055,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1010129,Dillon Farmers Market,DILLON,Beaverhead,Montana,59725,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0
1018489,Dillsboro Farmers Market,DILLSBORO,Dearborn,Indiana,47018,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1016869,Dillsburg Farmers' Market,DILLSBURG,York,Pennsylvania,17019,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0
1001815,Dimondale Farmers' Market,DIMONDALE,Eaton,Michigan,48821,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
1011426,Divisadero Certified Farmers' Market,SAN FRANCISCO,San Francisco,California,94117,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
1006582,Divisidero Certified Farmers' Market,SAN FRANCISCO,San Francisco,California,94117,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1004217,Dixboro Farmers' Market,ANN ARBOR,Washtenaw,Michigan,48105,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
1003376,Dixie Lee Farmers Market,KNOXVILLE,Knox,Tennessee,37934,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1004459,DNR Farmers' Market,ANNAPOLIS,Anne Arundel,Maryland,21401,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1010026,Dobson Farmers Market,DOBSON,Surry,North Carolina,27017,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1018177,Dodgeville Farmers Market,DODGEVILLE,Iowa,Wisconsin,,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1012333,Dogtown Farmers Market,NORTH LITTLE ROCK,Pulaski,Arkansas,72114,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
1005692,Dolgeville Farmer's Market,DOLGEVILLE,Herkimer,New York,13329,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1008532,Dora Farmers' Market,SYCAMORE,Ozark,Missouri,65760,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1003991,Dorchester Fields Corner Farmers Market,DORCHESTER,Suffolk,Massachusetts,02124,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010285,Dorchester Winter Farmers' Market,DORCHESTER,Suffolk,Massachusetts,02124,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1006484,Dorchester/Dorchester House Farmers Market,DORCHESTER,Suffolk,Massachusetts,02122,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1012301,Douglas Farmers Market,DOUGLAS,Worcester,Massachusetts,MA,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1000300,Douglass Farmers' Market,KALAMAZOO,Kalamazoo,Michigan,49007,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1010834,Douglass Loop Farmers' Market,LOUISVILLE,Jefferson,Kentucky,40205,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1010893,Douglasville Farmers and Artisans Market,DOUGLASVILLE,Douglas,Georgia,30135,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
1003046,Dousman Farmers Market,DOUSMAN,Waukesha,Wisconsin,53118,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1011289,Dover Cove Farmers' Market,DOVER-FOXCROFT,Piscataquis,Maine,04426,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1
1009829,Dover Farmers' Market,DOVER,Rockingham,New Hampshire,03820,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
1016793,Down to Earth Mamaroneck Winter Farmers Market,MAMARONECK,Westchester,New York,10543,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0
1010972,Down to Earth Morningside Park Farmers Market,MANHATTAN,New York,New York,10026,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0
1016792,Down to Earth Ossining Winter Farmers Market,OSSINING,Westchester,New York,10562,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
1009895,Down to Earth Park Slope Farmers Market,BROOKLYN,Kings,New York,11215,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
1010961,Down to Earth Piermont Farmers Market,PIERMONT,Rockland,New York,10968,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0
1016867,Downingtown Farmers Market,DOWNINGTOWN,Chester,Pennsylvania,19335,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0
1010809,Downs Village Market,DOWNS,McLean,Illinois,61736,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1009043,Downtown Allen Park Farmers Market,ALLEN PARK,Wayne,Michigan,48101,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
1010455,Downtown Anaheim Certified Farmers Market,ANAHEIM,Orange,California,92805,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1000432,Downtown Appleton Indoor Winter Farm Market,APPLETON,Outagamie,Wisconsin,54911,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1008815,Downtown Arlington Farmers Market,ARLINGTON,Tarrant,Texas,76010,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1004124,Downtown Bay City Farmers Market,BAY CITY,Bay,Michigan,48708,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1005160,Downtown Beaufort Farmers Market,BEAUFORT,Beaufort,South Carolina,29902,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1012298,Downtown Bedford Farmers Market,BEDFORD,Bedford,Pennsylvania,15522,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
1003643,Downtown Beloit Farmer's Market,BELOIT,Rock,Wisconsin,53511,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1001026,Downtown Berkeley Farmers' Market,BERKELEY,Alameda,California,94704,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1018232,Downtown Bloomington Association Farmers Market,BLOOMINGTON,McLean,Illinois,61701,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
1018236,Downtown Bloomington Farmers Market- Indoor,BLOOMINGTON,McLean,Illinois,61701,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1004524,Downtown Bowling Green Farmer's Market,BOWLING GREEN,Wood,Ohio,43402,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1004276,Downtown Buffalo Country Market,BUFFALO,Erie,New York,14203,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1000769,Downtown Burlington Farmers Market,BURLINGTON,Racine,Wisconsin,53105,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1006427,Downtown Chico Thursday Night Market,CHICO,Butte,California,95928,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
1000589,Downtown Clermont Farmer's Market,CLERMONT,Lake,Florida,34712,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1010837,Downtown Cleveland Farmers Market,CLEVELAND,Cuyahoga,Ohio,44115,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
1005112,Downtown Columbus Farmers Market,COLUMBUS,Columbia,Wisconsin,53925,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1007589,Downtown Cumberland,CUMBERLAND,Allegany,Maryland,21502,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012519,Downtown Dalton Farmers Market,DALTON,Whitfield,Georgia,30720,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1002641,Downtown Danville Farmers Market,DANVILLE,Vermilion,Illinois,61832,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
1000841,Downtown Denison Farmers Market,DENISON,Grayson,Texas,75020,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1001616,Downtown Downers Grove Market,DOWNERS GROVE,DuPage,Illinois,60515,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1012192,Downtown El Cajon Farmers Market,EL CAJON,San Diego,California,92020,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
1003413,Downtown Elgin Harvest Market,ELGIN,Kane,Illinois,60120,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
1010769,Downtown Evanston Farmers' Market,EVANSTON,Cook,Illinois,60201,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
1008853,DOWNTOWN EVANSVILLE FARMERS MARKET,"EVANSVILLE,IN",Vanderburgh,Indiana,47713,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1002400,Downtown Farmers Market,MURRAY,Calloway,Kentucky,42071,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0
1010080,Downtown Farmers Market,WALLA WALLA,Walla Walla,Washington,99362,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
1006820,Downtown Farmers Market sponsored by West Liberty Chamber of Commerce,WEST LIBERTY,Muscatine,Iowa,52776,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1016894,Downtown Farmers Market at Ancestor Square,ST. GEORGE,Washington,Utah,84770,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1002184,Downtown Farmers Market at Riverside,RIVERSIDE,Riverside,California,92522,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1010854,Downtown Farmers' Market,DULUTH,St. Louis,Minnesota,55802,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1012608,Downtown Farmers' Market - Des Moines,DES MOINES,Polk,Iowa,50309,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1006081,"Downtown Farmers' Market of Fort Pierce, Inc.",FORT PIERCE,St. Lucie,Florida,34950,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
1011952,Downtown Farmers' Market Victoria,VICTORIA,Victoria,Texas,77901,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
1012243,Downtown Fond du Lac Farmers Market - Saturday,FOND DU LAC,Fond du Lac,Wisconsin,54935,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1012256,Downtown Fond du Lac Farmers Market - Wednesday,FOND DU LAC,Fond du Lac,Wisconsin,54935,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
1016834,Downtown Forney Artisan & Farmers Market,FORNEY,Kaufman,Texas,75126,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
1005420,Downtown Gainesville Market On The Square,GAINESVILLE,Hall,Georgia,30501,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1004884,Downtown Gaylord Farmers Market,GAYLORD,Otsego,Michigan,49735,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
1010525,Downtown Green Bay Farmers Market,GREEN BAY,Brown,Wisconsin,54301,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0
1008125,Downtown Greenville Farmers Market,GREENVILLE,Darke,Ohio,45331,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
1012292,Downtown Henderson Farmers Market,HENDERSON,Clark,Nevada,,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
1008778,Downtown Hickory Farmers Market,HICKORY,Catawba,North Carolina,28601,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1003252,Downtown Jackson Grand River Farmers Market,JACKSON,Jackson,Michigan,49201,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1008690,Downtown Jamestown Farmers Market,JAMESTOWN,Chautauqua,New York,14701,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0
1003282,Downtown Johnstown Farmer's Market,JOHNSTOWN,Cambria,Pennsylvania,15901,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1008415,Downtown Kaukauna Farmer's Market,KAUKAUNA,Outagamie,Wisconsin,54130,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1003020,Downtown Laurel Farmers Market,LAUREL,Jones,Mississippi,39440,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1006384,Downtown Lee's Summit Farmers Market,LEE'S SUMMIT,Jackson,Missouri,64063,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1001047,Downtown Lincoln Farmers Market,LINCOLN,Placer,California,95648,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1010225,Downtown Market Grand Rapids,GRAND RAPIDS,Kent,Michigan,49525,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0
1010780,Downtown Marquette Farmers Market,MARQUETTE,Marquette,Michigan,49855,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
1011040,Downtown McPherson Farmers Market,MCPHERSON,McPherson,Kansas,KS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1011155,Downtown Mead Farmers' Market,MEAD,Weld,Colorado,80542,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
1004635,Downtown Melbourne Farmers Market,MELBOURNE,Brevard,Florida,32940,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1001301,Downtown Middleton Farmers' Market,MIDDLETON,Dane,Wisconsin,53562,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1002546,Downtown Middletown Farmers' Market,MIDDLETOWN,Orange,New York,10940,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1018621,Downtown Novato Community Farmers Market,NOVATO,Marin,California,94947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
1010825,Downtown Pineville Farmers Market,PINEVILLE,Mecklenburg,North Carolina,28134,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1008258,Downtown Pittsfield Farmers Market,PITTSFIELD,Berkshire,Massachusetts,01201,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
1011222,Downtown Ravenna Farmers Market,RAVENNA,Portage,Ohio,44266,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1007319,Downtown Rochester Farmers' Market,ROCHESTER,Oakland,Michigan,48307,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1011776,Downtown Rogers Farmers Market,ROGERS,Benton,Arkansas,72756,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
1012232,"Downtown Saginaw Farmers' Market, Inc.",SAGINAW,Saginaw,Michigan,48601,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
1011441,Downtown San Jose Farmers' Market,SAN JOSE,Santa Clara,California,,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1004072,Downtown San Leandro Certified Farmers' Market,SAN LEANDRO,Alameda,California,94577,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1018245,Downtown Santa Ana Certified Farmers' Market,SANTA ANA,Orange,California,92701,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
1001131,Downtown Sikeston Farmers' Market,SIKESTON,Scott,Missouri,63801,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
1016881,Downtown South Boston Farmers Market,SOUTH BOSTON,Halifax,Virginia,24592,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005500,Downtown Steubenville Farmers' Market,STEUBENVILLE,Jefferson,Ohio,,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011035,"Downtown Sylvester Farmers Market, INC.",SYLVESTER,Worth,Georgia,31791,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000550,Downtown Syracuse Farmers Market,SYRACUSE,Onondaga,New York,13202,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
1010998,Downtown Terre Haute Farmers' Market,TERRE HAUTE,Vigo,Indiana,47807,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1004326,Downtown Tifton Farmers' Market,TIFTON,Tift,Georgia,31794,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1018322,"Downtown Topeka Farmers Market, Inc.","TOPEKA, KS.",Shawnee,Kansas,66618,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
1000723,Downtown Tracy Certified Farmers Market,TRACY,San Joaquin,California,95376,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1008154,Downtown Troy Farmers Market,TROY,Miami,Ohio,45373,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1008005,Downtown Uniontown Farmers Market,UNIONTOWN,Fayette,Pennsylvania,15401,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000171,Downtown Valdosta Farm Days,VALDOSTA,Lowndes,Georgia,31601,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1012390,Downtown Waxahachie Farmers Market,WAXAHACHIE,Ellis,Texas,75165,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0
1010301,Downtown West Bend Farmers' Market,WEST BEND,Washington,Wisconsin,53095,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0
1007831,Downtown Westminster Farmers' Market,WESTMINSTER,Carroll,Maryland,21157,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011876,Downtown Wichita Falls Farmers Market,WICHITA FALLS,Wichita,Texas,76301,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1008537,Dowtown Rolla Farmers' Market,ROLLA,Phelps,Missouri,65401,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
